idcar_200m;i_est_200;lcog_geo;noeud_delegue;lon_mid;lat_mid;ind;men;men_pauv;men_1ind;men_5ind;men_prop;men_fmp;ind_snv;men_surf;men_coll;men_mais;log_av45;log_45_70;log_70_90;log_ap90;log_inc;log_soc;ind_0_3;ind_4_5;ind_6_10;ind_11_17;ind_18_24;ind_25_39;ind_40_54;ind_55_64;ind_65_79;ind_80p;ind_inc
CRS3035RES200mN2743200E3617600;0;37214;16180;0.6608512;47.40334;31;13;0;3;0;12;1;1040245.8;1865;1;12;5;2;5;1;0;0;1;0;3;1;2;3;6;5;8;2;0
CRS3035RES200mN2743200E3617800;0;37214;32305;0.66348225;47.40357;107;37;1;4;5;34;2;3781325.8;4661;2;35;12;14;6;4;1;0;2;2;5;13;12;7;26;13;24;3;0
CRS3035RES200mN2743200E3618000;0;37214;19221;0.6661133;47.403793;158;73;5;29;4;60;5;3788869.6;5951;13;60;37;32;4;0;0;0;8;1;11.5;12.5;12;19;26;24;16;28;0
CRS3035RES200mN2743200E3618200;0;37214;18949;0.6687444;47.404022;203;111;10;52;4;44;13;4795100.6;8119;84;27;19;44;1;47;0;23;8;2;11.5;9.5;15;47;25;28;33;24;0
CRS3035RES200mN2743200E3618400;0;37214;18923;0.67137545;47.404247;115;46;2;17;4;24;4;3445154.9;4531;26;20;5;13;2;1;25;0;8.5;6;7.5;10;8;23;18;12;17;5;0
CRS3035RES200mN2743200E3618600;0;37214;43161;0.6740066;47.404472;216;142;11;91;2;77;6;5877253.1;10476;105;37;4;31;96;11;0;0;2;1;6;9;11;51;29;20;59;28;0
CRS3035RES200mN2743200E3618800;0;37214;30214;0.6766377;47.4047;128.5;52;3;14;2;47;2;4293303.2;5880;0;52;23;28;0;1;0;0;3;5;10;10.5;8;17;26;12;27;10;0
CRS3035RES200mN2743200E3619000;0;3726137214;11180;0.67926884;47.404926;134;55;3;14;5;50;3;4270004.8;6292;8;47;28;18;1;8;0;0;7;3;8;13;7;19;24;20;23;10;0
CRS3035RES200mN2743200E3619200;0;37261;33946;0.6819;47.40515;225;174;6;142;2;39;6;6509056;8444;162;12;18;1;152;1;2;0;0;0;3;9.5;9.5;10;15;7;14;157;0
CRS3035RES200mN2743200E3619400;0;37261;2237;0.6845312;47.405376;117.5;58;1;23;2;32;3;3548880.2;4745;39;19;19;5;1;33;0;0;6;1;3;8.5;11;29;18;19;18;4;0
CRS3035RES200mN2743200E3619600;0;37261;39528;0.68716246;47.405605;109;47;3;17;5;34;4;3393445.6;5149;24;23;4;14;29;0;0;0;5;1;1;9.5;17.5;8;20;6;29;12;0
CRS3035RES200mN2743200E3619800;0;37261;27163;0.6897937;47.40583;182.5;112;5;63;3;85;7;5616303.4;10075;96;16;2;9;72;29;0;0;2;2;4;5;12;24;20.5;15;53;45;0
CRS3035RES200mN2743200E3620000;0;37261;31648;0.69242495;47.406055;105;46;2;17;2;29;9;2732540.4;4048;30;16;8;5;1;32;0;0;2;0;4;8;15;18;16;17;21;4;0
CRS3035RES200mN2743200E3620200;0;37261;20996;0.6950562;47.40628;71;30;4;9;1;26;4;1616737.8;2772;2;28;24;2;0;4;0;0;5;3.5;2.5;4;7;15;7;13;5;9;0
CRS3035RES200mN2743200E3620400;0;37261;38842;0.6976875;47.40651;80;29;1;6;6;23;5;2231888.6;3261;2;27;13;4;0;12;0;1;1;0;6.5;8.5;13;7;24;7;8;5;0
CRS3035RES200mN2743200E3620600;0;37261;40390;0.7003188;47.406734;162;106;14;76;1;52;4;4048576.5;6315;82;24;8;12;40;46;0;0;7;1;6.5;9.5;17;35;32;10;10;34;0
CRS3035RES200mN2743200E3620800;0;37261;29597;0.7029502;47.40696;207;116;39;69;6;0;24;3378154.8;6797;107;9;0;2;114;0;0;114;4.5;6;12.5;27;16;44;53;25;15;4;0
CRS3035RES200mN2743200E3621000;0;37261;7149;0.70558155;47.407185;407.5;236;61;133;5;20;34;7530902.7;15275;204;32;14;4;206;11;1;209;18;7;22;26.5;30;87;96;49;64;6;2
CRS3035RES200mN2743200E3621200;0;37261;25331;0.7082129;47.40741;123.5;65;14;36;2;40;5;3300201.5;4228;29;36;18;14;3;30;0;0;5;4.5;4.5;7.5;21;28;27;15;8;3;0
CRS3035RES200mN2743200E3621400;0;37261;28844;0.71084434;47.407635;143;84;6;43;2;26;8;2852645.7;5838;44;40;5;20;59;0;0;57;1.5;2;6;9.5;13;25;32;25;19;10;0
CRS3035RES200mN2743200E3621600;0;37261;28851;0.71347576;47.40786;210.5;109;30;61;6;44;14;4256934;6724;81;28;2;63;39;5;0;45;8;7;14;18.5;18;41;48;17;26;13;0
CRS3035RES200mN2743200E3621800;0;37261;41658;0.7161072;47.408085;75;30;1;6;1;29;4;2054883.6;3214;0;30;9;12;2;7;0;0;3;4;4;7;3;6;23;6;11;8;0
CRS3035RES200mN2743200E3622000;0;37261;9155;0.7187387;47.40831;50;17;1;4;2;13;0;1202417.1;1477;2;15;5;5;1;6;0;0;1;4;5;6;4;9;10;7;3;1;0
CRS3035RES200mN2743200E3622200;1;37261;6294;0.72137016;47.408535;2;0.9;0.1;0.2;0;0.7;0.1;54568.3;82.8;0.1;0.8;0.3;0.3;0.1;0.2;0;0;0;0;0;0.2;0.1;0.4;0.4;0.3;0.4;0.2;0
CRS3035RES200mN2743200E3622400;1;37261;6739;0.72400165;47.40876;3;1.3;0.1;0.3;0.1;1;0.1;81852.4;124.1;0.2;1.1;0.4;0.4;0.2;0.3;0;0;0;0.1;0.1;0.2;0.1;0.5;0.6;0.5;0.6;0.3;0
CRS3035RES200mN2743200E3622800;1;3720337261;29982;0.72926474;47.40921;6;2.6;0.3;0.7;0.1;2;0.2;163704.9;248.2;0.4;2.2;0.9;0.8;0.3;0.6;0;0;0.1;0.1;0.1;0.5;0.3;1.1;1.1;0.9;1.1;0.7;0
CRS3035RES200mN2743200E3623000;0;;28838;0.7318963;47.409435
CRS3035RES200mN2743200E3623200;1;37203;5959;0.7345279;47.40966;2;0.8;0;0.1;0.1;0.7;0.1;58303.8;93.9;0;0.8;0.1;0.1;0.3;0.3;0;0;0.1;0.1;0.2;0.1;0.1;0.3;0.4;0.2;0.3;0.2;0
CRS3035RES200mN2743200E3623400;1;37203;13160;0.7371595;47.409885;24;9.1;0.5;1.4;0.6;8.6;0.8;699645.3;1127.1;0;9.1;1;1.4;3.9;2.8;0;0;0.8;0.6;2;1.8;1.7;4.1;5.3;1.9;3.9;1.9;0
CRS3035RES200mN2743200E3623600;1;37203;3026;0.73979115;47.41011;28;10.6;0.5;1.6;0.7;10.1;0.9;816252.9;1314.9;0;10.6;1.1;1.6;4.6;3.3;0;0;0.9;0.7;2.3;2.1;2;4.8;6.2;2.2;4.6;2.2;0
CRS3035RES200mN2743200E3623800;0;;34006;0.7424228;47.410336
CRS3035RES200mN2743200E3624000;0;;26640;0.7450545;47.41056
CRS3035RES200mN2743200E3624200;0;;26344;0.74768615;47.410786
CRS3035RES200mN2743200E3624400;0;;30136;0.7503179;47.41101
CRS3035RES200mN2743200E3624600;1;37203;30142;0.7529496;47.411236;2;0.7;0.1;0.2;0.2;0.6;0.1;57768.4;102.9;0;0.7;0.3;0.1;0.2;0.1;0;0;0;0.1;0.1;0.3;0.2;0.2;0.4;0.1;0.5;0.1;0
CRS3035RES200mN2743200E3624800;1;37203;28935;0.7555814;47.411457;32;11.7;0.8;2.4;2.4;10.1;0.8;924294.5;1647;0;11.7;5.3;1.2;4;1.2;0;0;0;1.2;2.4;4.1;2.8;2.9;6.5;1.6;8.5;2;0
CRS3035RES200mN2743200E3625000;0;37203;28780;0.75821316;47.411682;46;25;1;12;0;19;2;1019152.8;1957;1;24;19;3;1;2;0;1;1;1;0;1;5;6;7;9;10;6;0
CRS3035RES200mN2743200E3625200;1;37203;29473;0.76084495;47.411907;2;0.8;0.1;0.2;0;0.7;0;65793.7;101.9;0;0.8;0.2;0.2;0.2;0.2;0;0;0;0;0.2;0.2;0.1;0.2;0.4;0.2;0.4;0.3;0
CRS3035RES200mN2743200E3625400;1;37203;-1;0.7634767;47.412132;27;10.1;0.8;3;0.4;8.9;0;888215.1;1375.7;0;10.1;2.5;2.5;2.5;2.6;0;0;0;0.4;2.1;3.4;1.2;3.4;5.5;2.1;5.5;3.4;0
CRS3035RES200mN2743200E3625600;0;;3028;0.7661086;47.412354
CRS3035RES200mN2743200E3626200;1;37203;29582;0.7740042;47.41303;9;3.4;0.1;0.9;0.5;2.5;0;232069.9;396.5;0;3.4;2;0.1;0.8;0.5;0;0;0.2;0.2;0.4;1.2;0.7;1.3;2.4;1;1.3;0.3;0
CRS3035RES200mN2743200E3626400;1;3720337281;7283;0.7766361;47.41325;7;2.6;0.1;0.7;0.4;1.9;0;180498.8;308.4;0;2.6;1.5;0.1;0.6;0.4;0;0;0.2;0.2;0.3;0.9;0.6;1;1.8;0.8;1;0.2;0
CRS3035RES200mN2743200E3626600;0;3728137203;29860;0.7792681;47.413475;41;16;1;3;1;13;0;1231345.3;2051;0;16;9;1;3;3;0;0;1;0;2;5;2;4;10;3;11;3;0
CRS3035RES200mN2743200E3626800;1;37281;-1;0.78190005;47.4137;8;3;0.1;0.8;0.4;2.2;0;206284.3;352.4;0;3;1.8;0.1;0.7;0.4;0;0;0.2;0.2;0.4;1.1;0.7;1.1;2.1;0.9;1.1;0.2;0
CRS3035RES200mN2743200E3627600;1;37281;-1;0.7924281;47.414593;15;6.4;0.6;1.7;0.4;5.4;0.4;484771.9;810;0;6.4;4.1;0.2;1.9;0.2;0;0;0.2;0.2;0.2;1.3;1.7;2.4;2.6;2.1;2.8;1.5;0
CRS3035RES200mN2743200E3628000;0;37281;-1;0.79769224;47.41504;56.5;29;1;12;1;17;2;1503718.8;2786;6;23;23;0;3;3;0;0;0;1;1;2.5;6;6;14;13;7;6;0
CRS3035RES200mN2743200E3628200;1;37281;-1;0.8003244;47.415264;8;3.7;0.3;1;0.1;2.9;0.3;224694.5;473.3;0;3.7;1.5;0.2;1.5;0.5;0;0;0.1;0;0.5;0.7;0.5;0.3;1.8;1.3;2.1;0.7;0
CRS3035RES200mN2743200E3628800;1;37281;-1;0.8082208;47.41593;1;0.5;0;0.1;0;0.4;0;28086.8;59.2;0;0.5;0.2;0;0.2;0.1;0;0;0;0;0;0.1;0.1;0;0.2;0.2;0.3;0.1;0
CRS3035RES200mN2743200E3629200;1;37281;-1;0.8134852;47.416378;1;0.4;0;0;0.1;0.2;0;33891.3;46.5;0;0.4;0.1;0;0.1;0.2;0;0;0.1;0;0;0;0.1;0.2;0.2;0.2;0.1;0.1;0
CRS3035RES200mN2743400E3599200;1;37150;-1;0.41855493;47.384007;12.5;5;0;1.1;0.3;4.3;0.2;289070.7;551.9;0;5;0.8;0.1;1.7;2.4;0;0;0.5;0.3;0.8;1.4;0.4;2.2;3.1;1.3;1.9;0.6;0
CRS3035RES200mN2743400E3599400;1;37150;-1;0.42118412;47.38424;14.5;5.8;0;1.3;0.4;5;0.3;335322.1;640.3;0;5.8;0.9;0.1;2;2.8;0;0;0.6;0.3;1;1.6;0.5;2.5;3.6;1.5;2.3;0.6;0
CRS3035RES200mN2743400E3599600;0;37150;-1;0.4238133;47.38447;88.5;35;8;7;1;20;4;1857298.6;2976;0;35;5;0;19;11;0;13;8;2;5;4.5;6;23;17;11;9;3;0
CRS3035RES200mN2743400E3599800;0;37150;-1;0.42644253;47.384705;34;13;2;3;1;12;0;650793.8;1181;0;13;1;0;9;3;0;0;2;1;3;1;2;7;8;5;4;1;0
CRS3035RES200mN2743400E3600000;0;37150;-1;0.42907178;47.384937;78.5;37;7;10;2;13;6;1499533.3;2934;0;37;2;1;19;15;0;18;4;1;9.5;2.5;1.5;18;18;15;8;1;0
CRS3035RES200mN2743400E3600200;0;37150;-1;0.43170103;47.385166;58.5;20;3;2;1;10;2;1096154.5;1762;0;20;0;0;2;18;0;9;9;3;4;4.5;5;18;6;3;6;0;0
CRS3035RES200mN2743400E3604800;0;;5401;0.49218;47.39049
CRS3035RES200mN2743400E3607200;1;37217;-1;0.5237387;47.393253;6;2.5;0.3;0.7;0.2;2.3;0.3;162630.3;278;0;2.5;1.2;0.5;0.7;0.1;0;0;0.1;0.2;0.4;0.4;0.6;1;1.2;1.1;0.7;0.3;0
CRS3035RES200mN2743400E3607800;1;37139;-1;0.53162885;47.393944;9;3.8;0.4;1;0.3;3.5;0.4;243945.4;417;0;3.8;1.8;0.8;1;0.2;0;0;0.1;0.3;0.6;0.6;0.9;1.5;1.9;1.6;1;0.5;0
CRS3035RES200mN2743400E3608200;1;37139;-1;0.536889;47.3944;10;4.5;0;1.4;0.2;4.1;0.5;271368.5;419.5;0;4.5;2;0.5;1.3;0.7;0;0;0;0.2;0.3;0.8;1.4;0.9;2.8;1.6;1.1;0.9;0
CRS3035RES200mN2743400E3608600;0;;27096;0.5421493;47.394863
CRS3035RES200mN2743400E3608800;0;37139;42333;0.5447795;47.395092;74.5;25;1;3;2;23;2;2179696;3188;2;23;4;0;0;21;0;0;1;3;5;6.5;11;5;24;10;9;0;0
CRS3035RES200mN2743400E3609000;0;37139;19520;0.54740965;47.39532;55;17;0;1;2;17;1;1330528.8;2125;0;17;1;0;0;16;0;0;2;4;10;6;1;13;16;1;1;1;0
CRS3035RES200mN2743400E3609200;0;37139;29861;0.5500399;47.39555;32;11;1;2;1;8;0;915191;1353;0;11;1;1;0;9;0;0;1;1;6;2;1;9;6;2;3;1;0
CRS3035RES200mN2743400E3609400;1;37139;42513;0.5526701;47.39578;4;1.6;0.1;0.5;0.1;0.9;0;107975.3;163.7;0.3;1.3;0.3;0.1;0.3;0.9;0;0.1;0.4;0.1;0.4;0.2;0.2;1.2;0.4;0.4;0.5;0.2;0
CRS3035RES200mN2743400E3609600;0;37139;17958;0.5553004;47.396008;66;23;0;1;2;21;1;1875136.8;2545;0;23;1;0;5;17;0;0;1;2;4;8;7;7;16;9;10;2;0
CRS3035RES200mN2743400E3609800;0;37139;41947;0.5579307;47.396236;79;26;0;2;3;25;3;2170278;2777;0;26;0;0;0;26;0;0;2;0;4;11;13;8;21;17;3;0;0
CRS3035RES200mN2743400E3610600;1;37139;13333;0.568452;47.397156;2;0.7;0;0.1;0.1;0.6;0;69632.6;104.1;0;0.7;0.2;0;0.1;0.4;0;0;0;0.1;0.1;0.2;0.3;0.2;0.6;0.1;0.4;0;0
CRS3035RES200mN2743400E3611600;1;37109;-1;0.5816042;47.398296;4;1.6;0.2;0.3;0.1;1.3;0.1;123072.6;234.2;0.1;1.5;0.8;0.2;0.5;0.1;0;0;0.2;0.1;0.4;0.2;0.2;0.5;1;0.6;0.7;0.1;0
CRS3035RES200mN2743400E3611800;0;37109;36982;0.58423465;47.398525;59.5;25;0;9;1;17;1;1869315.2;2566;7;18;4;0;2;19;0;0;4;1.5;3;5.5;5.5;12;16;2;9;1;0
CRS3035RES200mN2743400E3612000;0;37109;6955;0.5868651;47.398754;63.5;25;3;5;1;13;3;1777406.8;2755;0;25;6;0;3;16;0;4;7;1.5;2.5;7.5;5;14;14;4;7;1;0
CRS3035RES200mN2743400E3612200;0;37109;35670;0.5894957;47.398983;63;26;1;4;1;25;1;2060475.8;3061;0;26;1;0;17;8;0;0;0;2;2;5;5;2;12;18;14;3;0
CRS3035RES200mN2743400E3612400;0;37109;33278;0.59212625;47.39921;105.5;44;1;4;1;40;7;3008601.1;4227;0;44;0;0;40;4;0;1;1;3.5;3.5;9.5;6;10;17;18;34;3;0
CRS3035RES200mN2743400E3612600;0;37109;39710;0.59475684;47.39944;104;44;3;11;2;42;4;2616916.6;4226;0;44;2;0;40;2;0;0;5;2;5;7;7;9;20;10;24;15;0
CRS3035RES200mN2743400E3612800;0;37109;15630;0.59738743;47.399666;73;33;2;9;1;30;0;2164386.3;4068;0;33;1;0;18;14;0;0;0;0;1;8;5;3;11;13;24;8;0
CRS3035RES200mN2743400E3613000;0;37109;34838;0.600018;47.399895;176;87;14;36;5;38;8;3725523.1;6517;40;47;0;0;87;0;0;48;6;7;9.5;10.5;7;24;23;29;45;14;1
CRS3035RES200mN2743400E3613200;0;37109;487;0.6026487;47.400124;48.5;16;0;3;2;11;1;1509732.8;1960;0;16;0;0;2;14;0;0;2;0;1;9.5;7;5;12;7;4;1;0
CRS3035RES200mN2743400E3613400;0;37109;23734;0.6052793;47.400352;140;82;1;48;1;22;2;4215674.4;5870;61;21;0;1;4;76;1;0;2;0;7.5;5.5;8;6;15;9;12;75;0
CRS3035RES200mN2743400E3613600;1;37109;3615;0.60791004;47.40058;8;3.2;0.2;0.7;0.3;2.2;0.2;236699.5;371.5;0;3.2;0.6;0.1;1.5;1;0;0.5;0.3;0.3;0.4;0.6;0.5;1.3;1.7;1;1.7;0.2;0
CRS3035RES200mN2743400E3614400;1;37109;-1;0.61843294;47.40149;5;1.8;0;0.3;0.2;1.6;0.1;149689.9;256.6;0;1.8;0.3;0.1;0.7;0.7;0;0;0.2;0.1;0.3;0.6;0.6;0.3;1.1;0.6;1;0.2;0
CRS3035RES200mN2743400E3614600;0;37109;40206;0.6210637;47.40172;52;21;0;5;2;21;0;1774478.7;2957;0;21;1;0;10;10;0;0;1;1;2;4;2;4;6;12;11;9;0
CRS3035RES200mN2743400E3614800;0;37109;33972;0.62369454;47.401947;52;19;0;2;1;18;1;1494761;2391;0;19;0;1;9;9;0;0;1;0;3;10;3;3;16;3;11;2;0
CRS3035RES200mN2743400E3615000;0;37109;1541;0.62632537;47.402172;36.5;16;0;1;0;15;0;1184018.1;1967;0;16;0;0;16;0;0;0;1;0;1.5;1;1;7;2;7;16;0;0
CRS3035RES200mN2743400E3615200;0;37109;21655;0.6289562;47.4024;35;17;2;4;0;13;0;1031689.7;1680;0;17;0;1;15;1;0;0;2;0;1;0;2;7;3;5;12;3;0
CRS3035RES200mN2743400E3615400;0;37109;32054;0.6315871;47.40263;73;26;0;4;5;22;0;2410361.5;3073;1;25;5;2;8;11;0;0;4;3;6;8;4;8;14;13;12;1;0
CRS3035RES200mN2743400E3615600;0;;36547;0.634218;47.402855
CRS3035RES200mN2743400E3615800;1;37109;31980;0.63684887;47.403084;1;0.4;0;0.1;0;0.3;0.1;29581.4;48;0;0.4;0.1;0.1;0.1;0.1;0;0;0;0;0.1;0.1;0.1;0.1;0.3;0.2;0.1;0;0
CRS3035RES200mN2743400E3616000;0;;11446;0.6394798;47.40331
CRS3035RES200mN2743400E3616200;1;37109;-1;0.64211076;47.403538;8;3.4;0.2;0.4;0;3.1;0.2;230907.5;389.5;0;3.4;1.3;0.2;1.3;0.6;0;0;0;0.1;0.1;1;0.2;0.8;1.7;1.4;1.9;0.8;0
CRS3035RES200mN2743400E3616600;0;;13089;0.6473727;47.40399
CRS3035RES200mN2743400E3616800;0;37214;29014;0.65000373;47.404217;32;11;0;2;0;9;0;1062217;1485;0;11;1;0;0;10;0;0;0;1;3;4;3;3;10;4;3;1;0
CRS3035RES200mN2743400E3617000;0;37214;32393;0.65263474;47.404446;80;21;1;1;10;20;0;2403354.9;2964;0;21;0;0;0;21;0;0;1;3;4;15;14;4;19;9;9;2;0
CRS3035RES200mN2743400E3617200;0;37214;5937;0.6552658;47.40467;34;14;0;2;1;13;0;1390689.3;2308;0;14;0;0;10;4;0;0;1;0;1;4;1;2;8;3;13;1;0
CRS3035RES200mN2743400E3617400;0;37214;38535;0.6578969;47.4049;58.5;23;0;3;2;19;0;1931576.7;3389;0;23;3;2;12;6;0;0;3;0;2;5;1.5;5;14;4;19;5;0
CRS3035RES200mN2743400E3617600;0;37214;35724;0.660528;47.405125;43;18;1;3;1;17;0;1577116.1;3428;0;18;3;0;2;12;1;0;0;0;0;4;2;3;5;11;17;1;0
CRS3035RES200mN2743400E3617800;0;37214;38455;0.66315913;47.40535;82.5;35;0;11;3;31;2;2664122.2;4184;0;35;14;12;5;4;0;0;2;4;4;7.5;5;5;17;6;17;15;0
CRS3035RES200mN2743400E3618000;0;37214;38457;0.66579026;47.40558;155;73;4;29;1;50;7;4182237;6770;38;35;14;48;7;3;1;0;7;3;9;10;20;27;28;14;27;10;0
CRS3035RES200mN2743400E3618200;0;37214;9350;0.6684214;47.405804;233.5;158;19;104;0;85;15;5034456.3;9643;154;4;1;118;38;1;0;1;7;3;9.5;9.5;17.5;64;45;26;32;20;0
CRS3035RES200mN2743400E3618400;0;37214;25678;0.6710526;47.406033;134.5;76;9;42;2;51;5;3356370.4;6082;42;34;8;49;19;0;0;0;6;4;7;2.5;10;25;17;21;31;11;0
CRS3035RES200mN2743400E3618600;0;37214;21027;0.6736838;47.406258;249.5;152;14;85;2;89;22;5754882.5;10371;138;14;7;100;45;0;0;1;6;6.5;7;9.5;26.5;65;49;28;40;12;0
CRS3035RES200mN2743400E3618800;0;37214;18026;0.676315;47.406483;238;145;14;82;2;99;11;5928685.9;11268;110;35;9;27;107;1;1;0;5;1.5;5;18.5;10;22;39;31;72;34;0
CRS3035RES200mN2743400E3619000;0;3721437261;6377;0.67894626;47.40671;148;71;4;33;5;55;2;4615570.2;6861;17;54;37;29;3;2;0;0;6;2;4;9;9;23;29;18;35;6;7
CRS3035RES200mN2743400E3619200;0;37261;38045;0.6815775;47.406937;175.5;88;21;43;7;40;10;4136453.5;6177;55;33;56;27;4;1;0;0;2;2.5;8.5;18.5;28;34;31;20;25;6;0
CRS3035RES200mN2743400E3619400;0;37261;12878;0.6842088;47.40716;215.5;113;7;58;4;73;2;5981443.4;8766;43;70;51;50;11;1;0;0;6.5;3;5;12.5;28.5;38;42;27;27;25;1
CRS3035RES200mN2743400E3619600;0;37261;29881;0.6868401;47.407387;60.5;30;3;12;1;19;4;1701488.6;2604;14;16;13;14;0;3;0;0;1;0;2.5;6;4;16;8;8;14;1;0
CRS3035RES200mN2743400E3619800;0;37261;39677;0.6894714;47.407616;167.5;98;7;57;3;75;6;4731546.6;8679;75;23;1;66;31;0;0;0;1;0;8;8.5;20;16;20;23;35;36;0
CRS3035RES200mN2743400E3620000;0;37261;4619;0.6921028;47.40784;75.5;45;4;24;1;24;5;2215978.9;3818;33;12;3;9;6;27;0;0;0;0;0.5;4;11;16;15;8;13;8;0
CRS3035RES200mN2743400E3620200;0;37261;38844;0.69473416;47.408066;102;45;2;16;3;34;9;2836030.2;4243;9;36;19;15;3;8;0;0;6;3;6.5;12.5;5;13;20;15;11;10;0
CRS3035RES200mN2743400E3620400;0;37261;6417;0.6973655;47.40829;178.5;104;8;53;2;38;5;4181035.9;6614;68;36;6;19;3;76;0;0;8;4;2.5;5.5;28.5;57;28;17;17;11;0
CRS3035RES200mN2743400E3620600;1;37261;40420;0.69999695;47.408516;13;4.7;0;1.6;1;3.1;0.4;359971;554;1.4;3.3;0.6;2.7;0.8;0.6;0;0;0.6;0.4;0.5;1.5;2.2;1.4;2.9;1.5;0.8;1.2;0
CRS3035RES200mN2743400E3620800;1;37261;18943;0.7026284;47.408745;9.5;3.4;0;1.1;0.7;2.3;0.3;263055.7;404.9;1;2.4;0.4;2;0.6;0.4;0;0;0.4;0.3;0.4;1.1;1.6;1;2.1;1.1;0.6;0.9;0
CRS3035RES200mN2743400E3621000;0;37261;24923;0.70525986;47.40897;275.5;87;21;18;22;22;9;5300501.6;7575;8;79;10;9;17;51;0;56;18;11;38.5;29;23;40;48;30;32;6;0
CRS3035RES200mN2743400E3621200;0;37261;24921;0.7078913;47.409195;68;36;2;12;0;33;4;1849601.3;3490;5;31;4;17;4;11;0;0;1;0;0;5;5;6;12;14;16;9;0
CRS3035RES200mN2743400E3621400;0;37261;13546;0.7105228;47.40942;168;74;11;29;4;43;8;4144357.4;5965;51;23;4;14;5;51;0;14;8;6;13;15;12;34;32;18;28;2;0
CRS3035RES200mN2743400E3621600;0;37261;28491;0.7131543;47.409645;84;37;1;10;1;27;2;2274973.5;2951;14;23;4;12;4;17;0;0;6;1;6;5;8;14;19;7;11;7;0
CRS3035RES200mN2743400E3621800;0;37261;29681;0.71578586;47.40987;89;30;3;6;7;26;2;2360855.3;2788;0;30;7;12;4;7;0;0;2;3;9.5;15.5;4;14;20;11;9;1;0
CRS3035RES200mN2743400E3622000;0;37261;38159;0.7184174;47.410095;64.5;26;2;6;2;24;2;1880419.5;2693;0;26;5;14;2;5;0;0;2;2;2.5;6;5;11;12;10;5;9;0
CRS3035RES200mN2743400E3622200;1;37261;16966;0.72104895;47.41032;20;8.8;1;2.2;0.5;6.8;0.8;545682.8;827.5;1.3;7.5;3;2.8;1;2;0;0;0.2;0.5;0.5;1.5;1;3.5;3.7;3;3.8;2.3;0
CRS3035RES200mN2743400E3622400;1;37261;39460;0.72368056;47.410545;4;1.8;0.2;0.4;0.1;1.4;0.2;109136.6;165.5;0.3;1.5;0.6;0.6;0.2;0.4;0;0;0;0.1;0.1;0.3;0.2;0.7;0.7;0.6;0.8;0.5;0
CRS3035RES200mN2743400E3622600;1;3726137203;-1;0.72631216;47.41077;6;2.6;0.3;0.7;0.1;2;0.2;163704.9;248.2;0.4;2.2;0.9;0.8;0.3;0.6;0;0;0.1;0.1;0.1;0.5;0.3;1.1;1.1;0.9;1.1;0.7;0
CRS3035RES200mN2743400E3622800;1;3720337261;6841;0.7289438;47.410995;2;0.9;0.1;0.2;0;0.7;0.1;54568.3;82.8;0.1;0.8;0.3;0.3;0.1;0.2;0;0;0;0;0;0.2;0.1;0.4;0.4;0.3;0.4;0.2;0
CRS3035RES200mN2743400E3623200;0;;28853;0.73420715;47.411446
CRS3035RES200mN2743400E3623400;0;;28897;0.7368389;47.41167
CRS3035RES200mN2743400E3623600;0;37203;13163;0.7394706;47.411896;38.5;17;0;3;0;15;2;1262884.6;2135;0;17;0;2;9;6;0;0;1;0;1.5;5;2;2;12;1;8;6;0
CRS3035RES200mN2743400E3623800;1;37203;3221;0.7421023;47.41212;16;6.1;0.3;0.9;0.4;5.8;0.5;466430.2;751.4;0;6.1;0.6;1;2.6;1.9;0;0;0.5;0.4;1.3;1.2;1.1;2.7;3.6;1.3;2.6;1.3;0
CRS3035RES200mN2743400E3624000;0;;33965;0.7447341;47.412346
CRS3035RES200mN2743400E3624200;0;;33966;0.7473659;47.41257
CRS3035RES200mN2743400E3624400;0;37203;21274;0.7499977;47.412792;49.5;24;1;7;0;21;5;1254380.9;2206;0;24;0;1;22;1;0;0;1;1.5;2.5;4.5;3;3;6;5;13;10;0
CRS3035RES200mN2743400E3624600;0;37203;28951;0.7526295;47.413017;44;24;0;10;1;24;3;1186831.9;2047;0;24;0;0;24;0;0;0;1;0;3;2;2;2;6;4;19;5;0
CRS3035RES200mN2743400E3624800;0;37203;17763;0.75526136;47.413242;49;27;3;13;0;7;3;1184100.4;2045;16;11;14;0;1;12;0;12;2;1;5;1;3;14;9;6;3;5;0
CRS3035RES200mN2743400E3625000;0;37203;29428;0.7578932;47.413467;80;38;5;14;1;24;6;1968593.5;3311;8;30;27;1;1;8;1;7;6;1;4;10;1;17;14;11;11;5;0
CRS3035RES200mN2743400E3625200;0;37203;29472;0.7605251;47.413692;41;16;1;4;3;15;2;1224256.1;2212;0;16;0;2;7;7;0;0;0;0;1;5;3;3;7;13;8;1;0
CRS3035RES200mN2743400E3625400;0;37203;29511;0.763157;47.413914;35;16;1;4;0;16;0;887434.6;1618;0;16;0;3;13;0;0;0;1;1;0;0;3;4;3;7;13;3;0
CRS3035RES200mN2743400E3625600;1;37203;8716;0.7657889;47.41414;19;7.1;0.6;2.1;0.3;6.2;0;625040.2;968.1;0;7.1;1.7;1.8;1.8;1.8;0;0;0;0.3;1.5;2.4;0.9;2.4;3.8;1.5;3.8;2.4;0
